,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE
61,22013,2544,0021300230,"NOV 29, 2013",MIA @ TOR,W,36,10,17,0.588,3,5,0.6,4,6,0.667,1,5,6,3,1,1,3,2,27,3,1,2013-14,Regular
62,22013,2544,0021300219,"NOV 27, 2013",MIA @ CLE,W,37,9,19,0.474,1,3,0.333,9,11,0.818,0,8,8,8,3,0,1,3,28,0,1,2013-14,Regular
63,22013,2544,0021300205,"NOV 25, 2013",MIA vs. PHX,W,33,11,14,0.786,2,4,0.5,11,11,1.0,0,5,5,4,1,1,4,0,35,1,1,2013-14,Regular
64,22013,2544,0021300191,"NOV 23, 2013",MIA vs. ORL,W,38,7,13,0.538,3,6,0.5,5,7,0.714,0,9,9,7,3,0,3,0,22,7,1,2013-14,Regular
65,22013,2544,0021300164,"NOV 20, 2013",MIA @ ORL,W,29,5,11,0.455,0,2,0.0,11,11,1.0,1,5,6,7,1,1,4,0,21,23,1,2013-14,Regular
66,22013,2544,0021300158,"NOV 19, 2013",MIA vs. ATL,W,31,6,13,0.462,0,0,0.0,1,3,0.333,2,4,6,5,1,0,3,0,13,14,1,2013-14,Regular
67,22013,2544,0021300136,"NOV 16, 2013",MIA @ CHA,W,32,13,18,0.722,0,0,0.0,4,4,1.0,1,3,4,7,1,1,3,1,30,7,1,2013-14,Regular
68,22013,2544,0021300130,"NOV 15, 2013",MIA vs. DAL,W,37,14,18,0.778,1,1,1.0,10,11,0.909,0,6,6,4,1,0,6,0,39,0,1,2013-14,Regular
69,22013,2544,0021300107,"NOV 12, 2013",MIA vs. MIL,W,30,13,21,0.619,4,7,0.571,3,6,0.5,0,3,3,2,0,0,3,0,33,14,1,2013-14,Regular
70,22013,2544,0021300089,"NOV 09, 2013",MIA vs. BOS,L,37,9,13,0.692,0,0,0.0,7,9,0.778,1,7,8,10,0,0,5,1,25,5,1,2013-14,Regular
71,22013,2544,0021300070,"NOV 07, 2013",MIA vs. LAC,W,37,6,13,0.462,1,3,0.333,5,9,0.556,0,5,5,6,1,0,4,4,18,-1,1,2013-14,Regular
72,22013,2544,0021300051,"NOV 05, 2013",MIA @ TOR,W,36,13,20,0.65,1,3,0.333,8,8,1.0,2,6,8,8,0,1,1,2,35,3,1,2013-14,Regular
73,22013,2544,0021300042,"NOV 03, 2013",MIA vs. WAS,W,35,9,14,0.643,3,5,0.6,4,5,0.8,0,3,3,5,1,0,6,2,25,16,1,2013-14,Regular
74,22013,2544,0021300028,"NOV 01, 2013",MIA @ BKN,L,42,11,19,0.579,1,2,0.5,3,5,0.6,1,6,7,6,2,1,5,2,26,-3,1,2013-14,Regular
75,22013,2544,0021300005,"OCT 30, 2013",MIA @ PHI,L,37,9,17,0.529,4,7,0.571,3,4,0.75,0,4,4,13,0,0,4,3,25,-8,1,2013-14,Regular
76,22013,2544,0021300002,"OCT 29, 2013",MIA vs. CHI,W,38,5,11,0.455,0,1,0.0,7,9,0.778,0,6,6,8,1,0,2,0,17,8,1,2013-14,Regular
0,42014,2544,0041400406,"JUN 16, 2015",CLE vs. GSW,L,47,13,33,0.394,2,10,0.2,4,8,0.5,3,15,18,9,2,0,6,3,32,-3,1,2014-15,Playoffs
1,42014,2544,0041400405,"JUN 14, 2015",CLE @ GSW,L,45,15,34,0.441,3,8,0.375,7,9,0.778,1,13,14,11,1,0,2,5,40,-11,1,2014-15,Playoffs
2,42014,2544,0041400404,"JUN 11, 2015",CLE vs. GSW,L,41,7,22,0.318,1,4,0.25,5,10,0.5,2,10,12,8,0,0,2,5,20,-15,1,2014-15,Playoffs
3,42014,2544,0041400403,"JUN 09, 2015",CLE vs. GSW,W,46,14,34,0.412,2,6,0.333,10,12,0.833,1,11,12,8,4,2,4,1,40,7,1,2014-15,Playoffs
4,42014,2544,0041400402,"JUN 07, 2015",CLE @ GSW,W,50,11,35,0.314,3,6,0.5,14,18,0.778,4,12,16,11,1,1,3,3,39,0,1,2014-15,Playoffs
5,42014,2544,0041400401,"JUN 04, 2015",CLE @ GSW,L,46,18,38,0.474,2,8,0.25,6,10,0.6,0,8,8,6,0,0,4,2,44,-3,1,2014-15,Playoffs
6,42014,2544,0041400304,"MAY 26, 2015",CLE vs. ATL,W,29,10,20,0.5,2,6,0.333,1,4,0.25,0,9,9,7,2,1,1,2,23,20,1,2014-15,Playoffs
7,42014,2544,0041400303,"MAY 24, 2015",CLE vs. ATL,W,47,14,37,0.378,1,6,0.167,8,10,0.8,8,10,18,13,3,0,6,4,37,-3,1,2014-15,Playoffs
8,42014,2544,0041400302,"MAY 22, 2015",CLE @ ATL,W,39,10,22,0.455,2,7,0.286,8,11,0.727,1,8,9,11,0,1,4,1,30,20,1,2014-15,Playoffs
9,42014,2544,0041400301,"MAY 20, 2015",CLE @ ATL,W,38,12,26,0.462,0,1,0.0,7,8,0.875,1,7,8,6,1,0,4,3,31,3,1,2014-15,Playoffs
10,42014,2544,0041400216,"MAY 14, 2015",CLE @ CHI,W,41,7,23,0.304,0,4,0.0,1,2,0.5,1,8,9,11,0,2,4,4,15,20,1,2014-15,Playoffs
11,42014,2544,0041400215,"MAY 12, 2015",CLE vs. CHI,W,41,14,24,0.583,1,5,0.2,9,12,0.75,2,10,12,6,3,3,0,3,38,-4,1,2014-15,Playoffs
12,42014,2544,0041400214,"MAY 10, 2015",CLE @ CHI,W,43,10,30,0.333,1,7,0.143,4,4,1.0,2,12,14,8,1,2,8,4,25,5,1,2014-15,Playoffs
13,42014,2544,0041400213,"MAY 08, 2015",CLE @ CHI,L,44,8,25,0.32,1,7,0.143,10,11,0.909,2,6,8,14,1,1,7,4,27,1,1,2014-15,Playoffs
14,42014,2544,0041400212,"MAY 06, 2015",CLE vs. CHI,W,34,13,29,0.448,0,2,0.0,7,9,0.778,3,5,8,5,2,1,2,2,33,31,1,2014-15,Playoffs
15,42014,2544,0041400211,"MAY 04, 2015",CLE vs. CHI,L,42,9,22,0.409,0,3,0.0,1,2,0.5,4,11,15,9,3,1,6,4,19,-11,1,2014-15,Playoffs
16,42014,2544,0041400114,"APR 26, 2015",CLE @ BOS,W,46,10,24,0.417,1,7,0.143,6,10,0.6,0,10,10,8,3,1,6,2,27,7,1,2014-15,Playoffs
17,42014,2544,0041400113,"APR 23, 2015",CLE @ BOS,W,42,13,26,0.5,1,5,0.2,4,5,0.8,1,10,11,4,4,2,2,1,31,2,1,2014-15,Playoffs
18,42014,2544,0041400112,"APR 21, 2015",CLE vs. BOS,W,42,11,22,0.5,1,5,0.2,7,8,0.875,1,8,9,7,0,2,6,3,30,11,1,2014-15,Playoffs
19,42014,2544,0041400111,"APR 19, 2015",CLE vs. BOS,W,42,8,18,0.444,1,3,0.333,3,4,0.75,0,6,6,7,2,1,5,2,20,3,1,2014-15,Playoffs
0,22014,2544,0021401203,"APR 13, 2015",CLE vs. DET,W,32,7,17,0.412,3,4,0.75,4,6,0.667,3,7,10,11,2,1,1,0,21,19,1,2014-15,Regular
1,22014,2544,0021401178,"APR 10, 2015",CLE vs. BOS,L,26,5,14,0.357,0,5,0.0,4,9,0.444,0,3,3,7,1,0,3,1,14,1,1,2014-15,Regular
2,22014,2544,0021401167,"APR 08, 2015",CLE @ MIL,W,40,8,15,0.533,2,5,0.4,3,4,0.75,2,7,9,8,1,1,2,2,21,0,1,2014-15,Regular
3,22014,2544,0021401148,"APR 05, 2015",CLE vs. CHI,W,37,8,17,0.471,1,3,0.333,3,6,0.5,2,8,10,12,3,1,3,4,20,10,1,2014-15,Regular
4,22014,2544,0021401124,"APR 02, 2015",CLE vs. MIA,W,35,9,16,0.563,1,2,0.5,4,5,0.8,1,7,8,7,1,3,3,3,23,14,1,2014-15,Regular
5,22014,2544,0021401092,"MAR 29, 2015",CLE vs. PHI,W,38,8,24,0.333,1,4,0.25,3,6,0.5,2,9,11,6,0,1,5,0,20,-4,1,2014-15,Regular
6,22014,2544,0021401078,"MAR 27, 2015",CLE @ BKN,L,38,8,15,0.533,2,5,0.4,6,8,0.75,0,5,5,9,5,1,3,4,24,-1,1,2014-15,Regular
7,22014,2544,0021401066,"MAR 25, 2015",CLE @ MEM,W,31,7,15,0.467,3,5,0.6,3,4,0.75,0,8,8,5,0,0,1,2,20,31,1,2014-15,Regular
8,22014,2544,0021401037,"MAR 22, 2015",CLE @ MIL,W,39,10,17,0.588,1,4,0.25,7,7,1.0,2,8,10,6,5,1,5,1,28,4,1,2014-15,Regular
9,22014,2544,0021401023,"MAR 20, 2015",CLE vs. IND,W,39,13,26,0.5,2,6,0.333,1,2,0.5,0,7,7,5,0,0,3,0,29,-7,1,2014-15,Regular
10,22014,2544,0021401005,"MAR 18, 2015",CLE vs. BKN,W,35,5,13,0.385,2,4,0.5,4,6,0.667,1,2,3,7,1,0,2,1,16,13,1,2014-15,Regular
11,22014,2544,0021400995,"MAR 16, 2015",CLE @ MIA,L,35,8,19,0.421,4,8,0.5,6,8,0.75,1,1,2,4,0,0,4,2,26,-17,1,2014-15,Regular
12,22014,2544,0021400985,"MAR 15, 2015",CLE @ ORL,W,35,9,14,0.643,0,3,0.0,3,4,0.75,1,7,8,13,3,1,1,3,21,25,1,2014-15,Regular
13,22014,2544,0021400964,"MAR 12, 2015",CLE @ SAS,W,44,10,20,0.5,3,6,0.5,8,10,0.8,0,5,5,7,2,1,3,2,31,4,1,2014-15,Regular
14,22014,2544,0021400948,"MAR 10, 2015",CLE @ DAL,W,29,10,14,0.714,4,6,0.667,3,5,0.6,0,7,7,8,1,1,2,3,27,27,1,2014-15,Regular
15,22014,2544,0021400924,"MAR 07, 2015",CLE vs. PHX,W,36,6,16,0.375,2,5,0.4,3,6,0.5,0,6,6,8,1,0,4,3,17,19,1,2014-15,Regular
16,22014,2544,0021400915,"MAR 06, 2015",CLE @ ATL,L,40,5,13,0.385,1,4,0.25,7,8,0.875,1,5,6,8,2,1,9,3,18,-4,1,2014-15,Regular
17,22014,2544,0021400900,"MAR 04, 2015",CLE @ TOR,W,37,9,16,0.563,3,6,0.5,8,13,0.615,1,5,6,14,0,0,3,2,29,6,1,2014-15,Regular
18,22014,2544,0021400891,"MAR 03, 2015",CLE vs. BOS,W,26,12,23,0.522,0,1,0.0,3,3,1.0,1,2,3,5,3,1,1,0,27,35,1,2014-15,Regular
19,22014,2544,0021400883,"MAR 01, 2015",CLE @ HOU,L,42,15,35,0.429,4,12,0.333,3,11,0.273,2,6,8,4,3,3,4,4,37,-8,1,2014-15,Regular
20,22014,2544,0021400854,"FEB 26, 2015",CLE vs. GSW,W,36,15,25,0.6,4,9,0.444,8,11,0.727,1,10,11,5,3,1,6,5,42,9,1,2014-15,Regular
21,22014,2544,0021400839,"FEB 24, 2015",CLE @ DET,W,39,6,14,0.429,1,5,0.2,6,10,0.6,0,7,7,11,3,1,9,3,19,27,1,2014-15,Regular
22,22014,2544,0021400821,"FEB 22, 2015",CLE @ NYK,W,28,7,17,0.412,1,6,0.167,3,5,0.6,0,7,7,7,2,0,4,2,18,14,1,2014-15,Regular
23,22014,2544,0021400809,"FEB 20, 2015",CLE @ WAS,W,25,12,21,0.571,3,5,0.6,1,3,0.333,0,5,5,6,1,0,2,3,28,30,1,2014-15,Regular
24,22014,2544,0021400800,"FEB 12, 2015",CLE @ CHI,L,34,12,26,0.462,2,9,0.222,5,6,0.833,0,5,5,4,0,0,8,3,31,-27,1,2014-15,Regular
25,22014,2544,0021400796,"FEB 11, 2015",CLE vs. MIA,W,31,6,16,0.375,0,4,0.0,6,7,0.857,0,9,9,7,1,0,5,2,18,19,1,2014-15,Regular
26,22014,2544,0021400766,"FEB 08, 2015",CLE vs. LAL,W,30,8,16,0.5,2,7,0.286,4,5,0.8,2,8,10,8,1,0,6,2,22,15,1,2014-15,Regular
27,22014,2544,0021400747,"FEB 06, 2015",CLE @ IND,L,39,10,21,0.476,0,4,0.0,5,8,0.625,0,6,6,5,2,1,7,3,25,-3,1,2014-15,Regular
28,22014,2544,0021400743,"FEB 05, 2015",CLE vs. LAC,W,28,8,14,0.571,1,2,0.5,6,7,0.857,0,3,3,9,1,0,2,0,23,27,1,2014-15,Regular
29,22014,2544,0021400718,"FEB 02, 2015",CLE vs. PHI,W,36,6,17,0.353,1,4,0.25,5,6,0.833,0,3,3,11,2,0,6,2,18,19,1,2014-15,Regular
30,22014,2544,0021400711,"JAN 31, 2015",CLE @ MIN,W,40,14,25,0.56,3,8,0.375,5,8,0.625,3,3,6,5,0,1,2,1,36,25,1,2014-15,Regular
31,22014,2544,0021400700,"JAN 30, 2015",CLE vs. SAC,W,33,7,16,0.438,1,4,0.25,4,6,0.667,0,3,3,7,4,2,6,1,19,13,1,2014-15,Regular
32,22014,2544,0021400676,"JAN 27, 2015",CLE @ DET,W,36,11,24,0.458,0,4,0.0,10,11,0.909,0,6,6,7,1,0,4,3,32,0,1,2014-15,Regular
33,22014,2544,0021400658,"JAN 25, 2015",CLE vs. OKC,W,39,11,25,0.44,2,6,0.333,10,13,0.769,0,7,7,5,1,2,2,1,34,5,1,2014-15,Regular
34,22014,2544,0021400643,"JAN 23, 2015",CLE vs. CHA,W,27,9,15,0.6,2,4,0.5,5,6,0.833,1,5,6,9,4,1,2,1,25,32,1,2014-15,Regular
35,22014,2544,0021400626,"JAN 21, 2015",CLE vs. UTA,W,36,8,16,0.5,0,2,0.0,10,14,0.714,2,5,7,9,4,0,7,0,26,14,1,2014-15,Regular
36,22014,2544,0021400620,"JAN 19, 2015",CLE vs. CHI,W,36,12,23,0.522,0,3,0.0,2,3,0.667,1,4,5,4,0,0,6,4,26,16,1,2014-15,Regular
37,22014,2544,0021400599,"JAN 16, 2015",CLE @ LAC,W,42,11,23,0.478,3,8,0.375,7,12,0.583,0,11,11,7,3,0,9,4,32,8,1,2014-15,Regular
38,22014,2544,0021400586,"JAN 15, 2015",CLE @ LAL,W,38,12,23,0.522,4,9,0.444,8,13,0.615,1,3,4,5,2,0,1,2,36,15,1,2014-15,Regular
39,22014,2544,0021400570,"JAN 13, 2015",CLE @ PHX,L,37,11,18,0.611,3,8,0.375,8,13,0.615,1,6,7,5,1,0,5,3,33,4,1,2014-15,Regular
40,22014,2544,0021400453,"DEC 28, 2014",CLE vs. DET,L,32,5,19,0.263,2,6,0.333,5,5,1.0,1,9,10,7,1,0,7,3,17,-17,1,2014-15,Regular
41,22014,2544,0021400433,"DEC 26, 2014",CLE @ ORL,W,37,10,20,0.5,0,5,0.0,9,11,0.818,0,5,5,8,2,2,4,1,29,7,1,2014-15,Regular
42,22014,2544,0021400429,"DEC 25, 2014",CLE @ MIA,L,40,9,16,0.563,2,8,0.25,10,18,0.556,0,4,4,8,0,0,4,1,30,-9,1,2014-15,Regular
43,22014,2544,0021400416,"DEC 23, 2014",CLE vs. MIN,W,35,8,16,0.5,4,7,0.571,4,5,0.8,0,4,4,3,1,3,2,3,24,22,1,2014-15,Regular
44,22014,2544,0021400401,"DEC 21, 2014",CLE vs. MEM,W,38,9,15,0.6,3,5,0.6,4,6,0.667,0,1,1,11,0,1,5,1,25,8,1,2014-15,Regular
45,22014,2544,0021400386,"DEC 19, 2014",CLE vs. BKN,W,40,7,18,0.389,2,4,0.5,6,8,0.75,1,3,4,9,2,0,4,4,22,-5,1,2014-15,Regular
46,22014,2544,0021400370,"DEC 17, 2014",CLE vs. ATL,L,29,8,16,0.5,0,2,0.0,5,7,0.714,0,3,3,2,2,0,2,0,21,-18,1,2014-15,Regular
47,22014,2544,0021400355,"DEC 15, 2014",CLE vs. CHA,W,40,11,19,0.579,2,3,0.667,3,4,0.75,0,7,7,14,1,3,5,2,27,16,1,2014-15,Regular
48,22014,2544,0021400336,"DEC 12, 2014",CLE @ NOP,L,38,17,24,0.708,2,2,1.0,5,8,0.625,0,5,5,5,0,1,2,1,41,-5,1,2014-15,Regular
49,22014,2544,0021400308,"DEC 09, 2014",CLE vs. TOR,W,42,12,21,0.571,2,5,0.4,9,9,1.0,1,1,2,4,2,2,2,1,35,7,1,2014-15,Regular
50,22014,2544,0021400303,"DEC 08, 2014",CLE @ BKN,W,34,8,17,0.471,1,3,0.333,1,2,0.5,0,4,4,7,3,0,3,2,18,20,1,2014-15,Regular
51,22014,2544,0021400281,"DEC 05, 2014",CLE @ TOR,W,42,9,18,0.5,2,4,0.5,4,6,0.667,0,7,7,13,3,1,4,2,24,11,1,2014-15,Regular
52,22014,2544,0021400273,"DEC 04, 2014",CLE @ NYK,W,40,7,17,0.412,1,6,0.167,4,7,0.571,1,4,5,12,2,0,4,2,19,12,1,2014-15,Regular
53,22014,2544,0021400253,"DEC 02, 2014",CLE vs. MIL,W,41,6,15,0.4,0,4,0.0,14,21,0.667,1,4,5,10,0,0,7,1,26,16,1,2014-15,Regular
54,22014,2544,0021400238,"NOV 29, 2014",CLE vs. IND,W,32,9,18,0.5,0,1,0.0,1,2,0.5,0,2,2,7,1,0,3,1,19,14,1,2014-15,Regular
55,22014,2544,0021400211,"NOV 26, 2014",CLE vs. WAS,W,36,7,14,0.5,1,5,0.2,14,17,0.824,1,9,10,8,3,0,4,3,29,24,1,2014-15,Regular
56,22014,2544,0021400199,"NOV 24, 2014",CLE vs. ORL,W,31,9,17,0.529,2,4,0.5,9,11,0.818,1,3,4,11,3,0,1,0,29,19,1,2014-15,Regular
57,22014,2544,0021400186,"NOV 22, 2014",CLE vs. TOR,L,37,6,12,0.5,1,4,0.25,2,3,0.667,0,1,1,10,1,1,5,2,15,-8,1,2014-15,Regular
58,22014,2544,0021400179,"NOV 21, 2014",CLE @ WAS,L,39,8,21,0.381,2,7,0.286,4,7,0.571,3,1,4,4,1,1,3,0,22,-13,1,2014-15,Regular
59,22014,2544,0021400159,"NOV 19, 2014",CLE vs. SAS,L,34,6,17,0.353,2,3,0.667,1,1,1.0,3,3,6,9,1,1,5,3,15,-3,1,2014-15,Regular
60,22014,2544,0021400147,"NOV 17, 2014",CLE vs. DEN,L,41,8,18,0.444,1,4,0.25,5,7,0.714,0,9,9,5,0,2,4,2,22,-13,1,2014-15,Regular
61,22014,2544,0021400133,"NOV 15, 2014",CLE vs. ATL,W,29,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,1,32,14,1,2014-15,Regular
62,22014,2544,0021400125,"NOV 14, 2014",CLE @ BOS,W,41,16,27,0.593,3,8,0.375,6,9,0.667,0,4,4,7,0,1,3,4,41,10,1,2014-15,Regular
63,22014,2544,0021400098,"NOV 10, 2014",CLE vs. NOP,W,40,9,17,0.529,1,3,0.333,13,17,0.765,2,9,11,9,1,1,4,1,32,15,2,2014-15,Regular
64,22014,2544,0021400081,"NOV 07, 2014",CLE @ DEN,W,40,8,18,0.444,1,5,0.2,5,6,0.833,0,7,7,11,1,1,3,1,22,14,1,2014-15,Regular
65,22014,2544,0021400066,"NOV 05, 2014",CLE @ UTA,L,42,8,18,0.444,3,5,0.6,12,12,1.0,0,3,3,4,3,0,4,2,31,3,1,2014-15,Regular
66,22014,2544,0021400055,"NOV 04, 2014",CLE @ POR,L,35,4,12,0.333,2,4,0.5,1,1,1.0,1,6,7,7,1,0,3,2,11,-15,1,2014-15,Regular
67,22014,2544,0021400022,"OCT 31, 2014",CLE @ CHI,W,42,14,30,0.467,1,3,0.333,7,9,0.778,1,7,8,5,4,1,3,1,36,-3,1,2014-15,Regular
68,22014,2544,0021400018,"OCT 30, 2014",CLE vs. NYK,L,43,5,15,0.333,1,5,0.2,6,7,0.857,0,5,5,4,0,0,8,3,17,-13,1,2014-15,Regular
0,42015,2544,0041500407,"JUN 19, 2016",CLE @ GSW,W,47,9,24,0.375,1,5,0.2,8,10,0.8,1,10,11,11,2,3,5,1,27,4,1,2015-16,Playoffs
1,42015,2544,0041500406,"JUN 16, 2016",CLE vs. GSW,W,43,16,27,0.593,3,6,0.5,6,8,0.75,2,6,8,11,4,3,1,3,41,26,1,2015-16,Playoffs
2,42015,2544,0041500405,"JUN 13, 2016",CLE @ GSW,W,43,16,30,0.533,4,8,0.5,5,8,0.625,4,12,16,7,3,3,2,1,41,13,1,2015-16,Playoffs
3,42015,2544,0041500404,"JUN 10, 2016",CLE vs. GSW,L,46,11,21,0.524,1,5,0.2,2,4,0.5,4,9,13,9,2,3,7,4,25,-12,1,2015-16,Playoffs
4,42015,2544,0041500403,"JUN 08, 2016",CLE vs. GSW,W,40,14,26,0.538,1,2,0.5,3,5,0.6,2,9,11,6,1,2,5,2,32,24,1,2015-16,Playoffs
5,42015,2544,0041500402,"JUN 05, 2016",CLE @ GSW,L,34,7,17,0.412,1,5,0.2,4,4,1.0,0,8,8,9,4,1,7,3,19,-20,1,2015-16,Playoffs
6,42015,2544,0041500401,"JUN 02, 2016",CLE @ GSW,L,41,9,21,0.429,2,4,0.5,3,4,0.75,4,8,12,9,2,1,4,2,23,-9,1,2015-16,Playoffs
7,42015,2544,0041500306,"MAY 27, 2016",CLE @ TOR,W,41,13,22,0.591,3,6,0.5,4,7,0.571,2,9,11,6,1,3,3,2,33,22,1,2015-16,Playoffs
8,42015,2544,0041500305,"MAY 25, 2016",CLE vs. TOR,W,32,10,17,0.588,2,4,0.5,1,3,0.333,0,6,6,8,2,1,2,2,23,32,1,2015-16,Playoffs
9,42015,2544,0041500304,"MAY 23, 2016",CLE @ TOR,L,46,11,16,0.688,1,3,0.333,6,6,1.0,4,5,9,6,2,1,1,3,29,-3,1,2015-16,Playoffs
10,42015,2544,0041500303,"MAY 21, 2016",CLE @ TOR,L,39,9,17,0.529,1,5,0.2,5,7,0.714,4,4,8,5,2,0,2,3,24,-12,1,2015-16,Playoffs
11,42015,2544,0041500302,"MAY 19, 2016",CLE vs. TOR,W,34,7,13,0.538,0,2,0.0,9,17,0.529,1,10,11,11,3,0,2,2,23,16,1,2015-16,Playoffs
12,42015,2544,0041500301,"MAY 17, 2016",CLE vs. TOR,W,28,11,13,0.846,0,1,0.0,2,4,0.5,2,4,6,4,2,1,4,3,24,20,1,2015-16,Playoffs
13,42015,2544,0041500204,"MAY 08, 2016",CLE @ ATL,W,38,10,23,0.435,1,5,0.2,0,3,0.0,5,5,10,9,2,1,6,2,21,2,1,2015-16,Playoffs
14,42015,2544,0041500203,"MAY 06, 2016",CLE @ ATL,W,39,8,16,0.5,1,4,0.25,7,9,0.778,2,11,13,8,2,0,5,2,24,17,1,2015-16,Playoffs
15,42015,2544,0041500202,"MAY 04, 2016",CLE vs. ATL,W,28,9,15,0.6,4,6,0.667,5,9,0.556,0,4,4,5,3,0,2,4,27,24,1,2015-16,Playoffs
16,42015,2544,0041500201,"MAY 02, 2016",CLE vs. ATL,W,41,11,21,0.524,2,4,0.5,1,1,1.0,0,7,7,9,5,1,4,3,25,16,1,2015-16,Playoffs
17,42015,2544,0041500104,"APR 24, 2016",CLE @ DET,W,41,9,19,0.474,1,6,0.167,3,3,1.0,2,9,11,6,2,0,2,4,22,5,1,2015-16,Playoffs
18,42015,2544,0041500103,"APR 22, 2016",CLE @ DET,W,43,8,24,0.333,1,6,0.167,3,5,0.6,1,12,13,7,0,1,5,2,20,17,1,2015-16,Playoffs
19,42015,2544,0041500102,"APR 20, 2016",CLE vs. DET,W,40,12,18,0.667,2,4,0.5,1,3,0.333,1,5,6,3,3,0,5,3,27,10,1,2015-16,Playoffs
20,42015,2544,0041500101,"APR 17, 2016",CLE vs. DET,W,41,9,17,0.529,0,3,0.0,4,4,1.0,1,5,6,11,2,2,1,3,22,18,1,2015-16,Playoffs
0,22015,2544,0021501203,"APR 11, 2016",CLE vs. ATL,W,32,13,16,0.813,3,4,0.75,5,5,1.0,1,5,6,6,2,1,4,2,34,13,1,2015-16,Regular
1,22015,2544,0021501191,"APR 09, 2016",CLE @ CHI,L,39,13,17,0.765,4,5,0.8,3,4,0.75,3,4,7,3,0,1,4,1,33,7,1,2015-16,Regular
2,22015,2544,0021501159,"APR 05, 2016",CLE @ MIL,W,28,7,9,0.778,1,2,0.5,2,2,1.0,0,5,5,9,0,1,4,0,17,22,1,2015-16,Regular
3,22015,2544,0021501144,"APR 03, 2016",CLE vs. CHA,W,41,14,22,0.636,0,0,0.0,3,3,1.0,3,5,8,12,2,0,5,4,31,10,1,2015-16,Regular
4,22015,2544,0021501131,"APR 01, 2016",CLE @ ATL,W,44,12,26,0.462,1,5,0.2,4,5,0.8,3,13,16,9,3,1,3,4,29,6,1,2015-16,Regular
5,22015,2544,0021501122,"MAR 31, 2016",CLE vs. BKN,W,31,8,11,0.727,0,0,0.0,8,10,0.8,0,4,4,11,2,1,6,0,24,28,1,2015-16,Regular
6,22015,2544,0021501086,"MAR 26, 2016",CLE @ NYK,W,36,10,21,0.476,2,3,0.667,5,6,0.833,3,8,11,11,1,2,2,4,27,20,1,2015-16,Regular
7,22015,2544,0021501069,"MAR 24, 2016",CLE @ BKN,L,35,13,16,0.813,1,2,0.5,3,4,0.75,1,5,6,5,1,0,4,2,30,-8,1,2015-16,Regular
8,22015,2544,0021501059,"MAR 23, 2016",CLE vs. MIL,W,37,9,22,0.409,1,4,0.25,7,10,0.7,5,1,6,8,2,1,2,0,26,12,1,2015-16,Regular
9,22015,2544,0021501044,"MAR 21, 2016",CLE vs. DEN,W,33,12,19,0.632,1,2,0.5,8,11,0.727,3,8,11,11,0,0,3,2,33,38,1,2015-16,Regular
10,22015,2544,0021501033,"MAR 19, 2016",CLE @ MIA,L,27,13,20,0.65,0,3,0.0,0,0,0.0,0,3,3,3,1,0,3,1,26,-23,1,2015-16,Regular
11,22015,2544,0021501020,"MAR 18, 2016",CLE @ ORL,W,36,6,15,0.4,0,3,0.0,6,6,1.0,1,6,7,8,1,1,4,3,18,-5,1,2015-16,Regular
12,22015,2544,0021500994,"MAR 14, 2016",CLE @ UTA,L,37,10,20,0.5,2,6,0.333,1,2,0.5,6,6,12,3,1,0,3,0,23,6,1,2015-16,Regular
13,22015,2544,0021500983,"MAR 13, 2016",CLE @ LAC,W,31,9,15,0.6,3,4,0.75,6,7,0.857,1,5,6,5,1,0,2,2,27,16,1,2015-16,Regular
14,22015,2544,0021500962,"MAR 10, 2016",CLE @ LAL,W,35,9,18,0.5,1,4,0.25,5,8,0.625,2,3,5,7,0,2,3,2,24,6,1,2015-16,Regular
15,22015,2544,0021500957,"MAR 09, 2016",CLE @ SAC,W,37,8,19,0.421,1,5,0.2,8,9,0.889,4,7,11,6,0,0,5,1,25,16,1,2015-16,Regular
16,22015,2544,0021500938,"MAR 07, 2016",CLE vs. MEM,L,38,11,19,0.579,2,4,0.5,4,5,0.8,2,7,9,5,1,0,4,2,28,-9,1,2015-16,Regular
17,22015,2544,0021500922,"MAR 05, 2016",CLE vs. BOS,W,36,11,20,0.55,1,4,0.25,5,9,0.556,4,7,11,8,2,1,4,2,28,4,1,2015-16,Regular
18,22015,2544,0021500917,"MAR 04, 2016",CLE vs. WAS,W,30,7,18,0.389,1,4,0.25,4,4,1.0,1,12,13,8,3,0,1,1,19,15,1,2015-16,Regular
19,22015,2544,0021500884,"FEB 29, 2016",CLE vs. IND,W,37,14,22,0.636,2,4,0.5,3,5,0.6,0,5,5,4,2,0,5,2,33,12,1,2015-16,Regular
20,22015,2544,0021500864,"FEB 26, 2016",CLE @ TOR,L,40,9,18,0.5,2,4,0.5,5,9,0.556,1,7,8,7,1,0,6,2,25,10,1,2015-16,Regular
21,22015,2544,0021500845,"FEB 24, 2016",CLE vs. CHA,W,30,8,13,0.615,2,4,0.5,5,8,0.625,1,6,7,7,2,0,2,1,23,4,1,2015-16,Regular
